SuburbClass,Price,Rooms,Bedroom2,Bathroom,Car,Distance,YearBuilt
3,463500.0,4,4.0,2.0,2.0,18.4,2006.0
3,530000.0,3,3.0,2.0,2.0,18.4,2009.0
3,446000.0,3,3.0,2.0,2.0,18.4,2012.0
3,520000.0,3,3.0,2.0,2.0,18.0,2005.0
3,530000.0,3,3.0,2.0,1.0,18.0,2011.0
3,725500.0,5,5.0,3.0,2.0,18.0,2011.0
3,502000.0,3,3.0,2.0,2.0,15.5,2004.0
1,1215000.0,4,4.0,2.0,4.0,12.4,1970.0
1,731000.0,2,2.0,1.0,1.0,12.4,2005.0
3,651000.0,3,3.0,1.0,2.0,15.3,1970.0
3,631000.0,3,3.0,1.0,2.0,15.3,1965.0
1,1110000.0,3,3.0,1.0,0.0,7.0,1930.0
3,822000.0,3,3.0,1.0,1.0,12.9,1960.0
2,988000.0,3,3.0,1.0,1.0,17.2,1970.0
2,630000.0,3,3.0,1.0,2.0,14.7,2001.0
2,830000.0,3,3.0,1.0,1.0,14.5,1975.0
3,710000.0,3,3.0,1.0,2.0,14.5,1974.0
3,383000.0,3,3.0,1.0,2.0,14.7,1960.0
3,463000.0,4,4.0,2.0,2.0,14.7,2012.0
3,412500.0,3,3.0,1.0,1.0,14.7,1980.0
3,452000.0,3,3.0,1.0,3.0,14.7,1980.0
3,665000.0,4,4.0,2.0,2.0,14.7,2014.0
3,485000.0,3,3.0,1.0,1.0,14.7,1960.0
3,510000.0,4,4.0,2.0,1.0,14.7,2003.0
2,850000.0,3,3.0,1.0,2.0,6.4,1910.0
1,1440000.0,4,4.0,2.0,0.0,6.8,1900.0
3,400000.0,3,3.0,2.0,1.0,25.5,2015.0
3,620000.0,3,3.0,2.0,1.0,31.4,1975.0
2,900000.0,2,2.0,1.0,3.0,6.3,1940.0
2,1407000.0,4,4.0,2.0,2.0,6.3,1955.0
2,780000.0,3,3.0,2.0,1.0,10.4,2005.0
3,555000.0,3,3.0,1.0,3.0,14.0,1980.0
3,580000.0,3,3.0,2.0,2.0,10.5,2014.0
3,627000.0,3,3.0,1.0,2.0,12.8,1960.0
1,1540000.0,4,4.0,2.0,3.0,10.2,1970.0
1,3812000.0,5,5.0,4.0,2.0,7.9,2012.0
1,1755000.0,4,4.0,2.0,2.0,9.7,1938.0
2,606000.0,3,3.0,1.0,1.0,23.2,1970.0
1,1435000.0,3,3.0,3.0,2.0,11.4,2014.0
2,1260000.0,3,3.0,2.0,2.0,13.8,1960.0
2,620000.0,3,3.0,1.0,2.0,35.2,1970.0
2,770000.0,4,4.0,2.0,2.0,25.0,1970.0
3,706000.0,4,4.0,1.0,4.0,14.0,1960.0
3,456000.0,4,4.0,2.0,2.0,29.8,2010.0
1,650000.0,2,2.0,1.0,1.0,5.2,1970.0
2,620000.0,2,2.0,1.0,1.0,4.0,1960.0
2,683000.0,2,2.0,1.0,1.0,4.0,1970.0
2,501000.0,2,2.0,1.0,1.0,4.0,1970.0
2,1150000.0,2,2.0,1.0,1.0,5.2,1940.0
3,640000.0,3,3.0,2.0,2.0,14.8,2008.0
1,1280000.0,3,3.0,2.0,2.0,7.7,2014.0
1,2400000.0,5,5.0,2.0,0.0,7.7,1939.0
1,2500000.0,4,4.0,2.0,3.0,7.7,1930.0
3,625000.0,3,3.0,2.0,1.0,31.2,1950.0
3,480000.0,3,3.0,1.0,0.0,34.9,1981.0
2,1050000.0,5,5.0,2.0,2.0,11.7,2011.0
2,835500.0,5,5.0,5.0,4.0,27.0,1990.0
2,1740000.0,4,4.0,2.0,2.0,17.9,2010.0
2,650000.0,2,2.0,1.0,1.0,6.7,1970.0
2,1400000.0,4,4.0,2.0,2.0,6.7,1930.0
2,996000.0,2,2.0,1.0,1.0,6.7,1930.0
2,1011000.0,4,4.0,2.0,2.0,6.7,1930.0
2,830000.0,3,3.0,2.0,2.0,6.7,2008.0
3,510000.0,4,4.0,2.0,1.0,20.6,2014.0
3,590000.0,4,4.0,2.0,2.0,20.6,2007.0
3,390000.0,3,3.0,1.0,1.0,20.6,2001.0
3,500000.0,4,4.0,2.0,0.0,34.7,1990.0
1,1420000.0,3,3.0,1.0,2.0,12.4,1965.0
1,1225000.0,4,4.0,2.0,2.0,14.3,1988.0
1,1460000.0,3,3.0,1.0,2.0,14.3,1965.0
3,450000.0,3,3.0,1.0,0.0,28.8,1960.0
2,920000.0,4,4.0,3.0,2.0,18.0,1980.0
1,1035000.0,3,3.0,2.0,2.0,7.2,2010.0
1,710000.0,2,2.0,1.0,1.0,7.2,1980.0
3,655000.0,2,2.0,1.0,0.0,36.9,1980.0
2,630000.0,3,3.0,2.0,2.0,28.5,1985.0
2,1015000.0,5,5.0,2.0,2.0,28.5,1992.0
2,676000.0,3,3.0,2.0,3.0,28.5,1980.0
3,658000.0,4,4.0,2.0,2.0,19.6,1997.0
3,500000.0,3,3.0,2.0,2.0,19.6,2011.0
3,560000.0,3,3.0,2.0,1.0,19.6,2007.0
1,1800000.0,3,3.0,1.0,2.0,5.7,1925.0
2,861000.0,3,3.0,2.0,1.0,24.8,1960.0
2,890000.0,4,4.0,2.0,2.0,24.8,1992.0
3,680000.0,4,4.0,2.0,3.0,38.0,1980.0
3,570000.0,3,3.0,1.0,4.0,36.9,1960.0
2,945000.0,4,4.0,2.0,2.0,38.0,2009.0
1,955000.0,2,2.0,1.0,1.0,7.3,1970.0
3,820000.0,3,3.0,1.0,4.0,11.2,1950.0
3,680000.0,3,3.0,1.0,1.0,11.2,1960.0
2,770000.0,4,4.0,2.0,2.0,16.1,1975.0
2,900000.0,4,4.0,3.0,1.0,16.1,1975.0
2,901000.0,3,3.0,2.0,2.0,21.3,1975.0
2,835000.0,3,3.0,2.0,2.0,8.9,2010.0
1,1200000.0,3,3.0,1.0,2.0,16.0,2000.0
1,1030000.0,3,3.0,2.0,2.0,16.0,2006.0
1,1200000.0,4,4.0,2.0,2.0,16.0,2007.0
1,1150000.0,2,2.0,1.0,2.0,16.0,1950.0
3,618350.0,4,4.0,2.0,2.0,18.0,2009.0
3,540000.0,3,3.0,2.0,2.0,18.4,1990.0
2,990000.0,3,3.0,1.0,2.0,12.3,1965.0
1,2530000.0,4,4.0,2.0,0.0,7.8,1936.0
3,750000.0,3,3.0,2.0,2.0,10.4,1980.0
3,765000.0,5,5.0,3.0,4.0,10.4,1970.0
1,1405000.0,3,3.0,2.0,2.0,5.4,1980.0
1,3015000.0,4,4.0,2.0,2.0,5.4,1970.0
2,745000.0,3,3.0,1.0,4.0,25.2,1980.0
3,375000.0,3,3.0,2.0,1.0,31.7,1980.0
3,544000.0,3,3.0,1.0,2.0,16.3,1960.0
3,580500.0,3,3.0,1.0,1.0,16.3,1980.0
3,710000.0,4,4.0,1.0,1.0,16.3,1970.0
3,670000.0,3,3.0,2.0,2.0,6.4,2016.0
3,821000.0,4,4.0,3.0,2.0,6.4,2014.0
3,360000.0,3,3.0,1.0,1.0,17.4,2008.0
3,510000.0,3,3.0,1.0,1.0,17.4,1960.0
3,385000.0,3,3.0,1.0,2.0,29.8,1975.0
3,427500.0,4,4.0,1.0,2.0,31.7,1980.0
3,668000.0,3,3.0,2.0,1.0,17.9,1990.0
3,650000.0,3,3.0,2.0,1.0,17.9,1990.0
3,955000.0,5,5.0,2.0,5.0,17.9,1995.0
1,943000.0,3,3.0,1.0,1.0,10.2,2000.0
1,1400000.0,4,4.0,2.0,1.0,6.2,1930.0
1,1245000.0,3,3.0,1.0,0.0,6.2,1914.0
3,696000.0,3,3.0,1.0,2.0,26.5,1960.0
1,1635000.0,3,3.0,1.0,2.0,14.2,1960.0
1,1406000.0,3,3.0,2.0,2.0,14.2,1960.0
1,9000000.0,3,3.0,1.0,1.0,18.8,1960.0
1,1001000.0,3,3.0,1.0,2.0,18.8,1970.0
3,695000.0,3,3.0,1.0,1.0,22.7,1950.0
1,1515000.0,4,4.0,1.0,2.0,5.3,1920.0
2,545000.0,2,2.0,1.0,1.0,11.2,2013.0
2,1300000.0,4,4.0,2.0,2.0,11.2,1960.0
2,1260000.0,4,4.0,2.0,2.0,11.2,1960.0
2,921000.0,4,4.0,1.0,4.0,11.2,1950.0
2,940000.0,3,3.0,1.0,1.0,8.5,1955.0
3,620000.0,4,4.0,2.0,2.0,14.7,2011.0
1,1722500.0,2,2.0,1.0,0.0,3.5,1900.0
2,1485000.0,4,4.0,1.0,2.0,8.4,1920.0
2,670000.0,3,3.0,2.0,1.0,12.0,1970.0
2,672000.0,2,2.0,1.0,1.0,12.0,2012.0
1,1310000.0,3,3.0,1.0,1.0,2.4,1920.0
2,1400000.0,3,3.0,2.0,4.0,21.3,1950.0
3,460000.0,3,3.0,2.0,3.0,20.6,2000.0
3,490000.0,3,3.0,2.0,2.0,20.6,1996.0
1,1660000.0,4,4.0,2.0,2.0,15.2,2004.0
1,1235000.0,4,4.0,2.0,2.0,15.2,1925.0
3,870000.0,4,4.0,2.0,2.0,35.4,1965.0
3,880000.0,4,4.0,2.0,2.0,35.4,1970.0
2,945000.0,2,2.0,1.0,1.0,5.1,1890.0
3,730000.0,3,3.0,2.0,2.0,6.2,2000.0
1,2200000.0,3,3.0,2.0,1.0,1.9,1857.0
1,980000.0,2,2.0,1.0,0.0,1.9,2000.0
3,690000.0,3,3.0,2.0,4.0,20.5,1985.0
3,597000.0,4,4.0,2.0,4.0,31.7,1977.0
3,475000.0,3,3.0,1.0,4.0,31.7,1985.0
3,495000.0,3,3.0,2.0,2.0,31.7,1994.0
3,695000.0,3,3.0,1.0,0.0,10.5,1950.0
3,760000.0,3,3.0,1.0,2.0,10.5,1980.0
3,583500.0,3,3.0,1.0,1.0,10.5,1970.0
3,585000.0,3,3.0,2.0,2.0,18.0,2004.0
1,1245000.0,3,3.0,2.0,2.0,12.4,1970.0
1,2000000.0,6,6.0,3.0,2.0,12.4,1970.0
1,891000.0,3,3.0,2.0,2.0,7.0,1999.0
3,615500.0,3,3.0,2.0,1.0,12.9,2011.0
2,1310000.0,5,5.0,3.0,2.0,14.7,1985.0
3,645000.0,4,4.0,2.0,2.0,14.7,2002.0
3,482500.0,4,4.0,2.0,0.0,14.7,1980.0
2,1300000.0,4,4.0,2.0,2.0,6.4,1970.0
3,821000.0,4,4.0,3.0,2.0,16.5,1997.0
3,635000.0,3,3.0,2.0,1.0,16.5,1975.0
3,601000.0,3,3.0,2.0,1.0,35.5,1996.0
1,1050000.0,3,3.0,1.0,0.0,6.8,1890.0
2,2450000.0,6,6.0,3.0,2.0,6.3,1920.0
1,1436000.0,4,4.0,3.0,3.0,7.5,1922.0
3,905000.0,5,5.0,2.0,3.0,10.5,1925.0
2,913000.0,3,3.0,2.0,3.0,11.0,1985.0
2,1070000.0,3,3.0,1.0,3.0,9.4,1950.0
1,5100000.0,4,4.0,2.0,2.0,6.3,1900.0
1,1951000.0,5,5.0,3.0,3.0,9.7,1960.0
1,1950000.0,5,5.0,3.0,2.0,9.7,1949.0
2,824000.0,3,3.0,1.0,2.0,23.2,1980.0
2,1470000.0,3,3.0,2.0,2.0,13.8,1960.0
2,975000.0,4,4.0,3.0,2.0,35.2,2005.0
1,1950000.0,4,4.0,3.0,2.0,17.3,1950.0
1,1375000.0,4,4.0,1.0,3.0,13.4,1968.0
1,1820000.0,2,2.0,1.0,2.0,10.9,1940.0
1,2515000.0,4,4.0,2.0,2.0,10.3,1925.0
1,800000.0,2,2.0,1.0,0.0,5.2,1890.0
2,680000.0,3,3.0,1.0,2.0,12.1,1977.0
2,814000.0,3,3.0,1.0,2.0,12.1,1970.0
2,715000.0,3,3.0,1.0,1.0,12.1,1960.0
1,1520000.0,2,2.0,1.0,1.0,3.5,1900.0
1,1609000.0,4,4.0,2.0,2.0,8.4,1900.0
2,1295000.0,3,3.0,2.0,2.0,17.9,1958.0
2,1210000.0,3,3.0,1.0,4.0,6.7,1920.0
2,631000.0,2,2.0,2.0,1.0,6.7,2000.0
3,457000.0,3,3.0,1.0,2.0,17.4,1975.0
2,730000.0,4,4.0,2.0,2.0,23.0,1965.0
2,790000.0,3,3.0,2.0,2.0,23.0,1987.0
2,857000.0,3,3.0,2.0,1.0,23.0,1980.0
3,477000.0,3,3.0,1.0,1.0,14.0,1960.0
3,510000.0,3,3.0,2.0,1.0,24.7,1995.0
2,950000.0,4,4.0,2.0,2.0,21.8,1995.0
1,1375000.0,4,4.0,2.0,3.0,12.4,1970.0
1,1175000.0,4,4.0,2.0,2.0,14.3,2009.0
1,1381000.0,3,3.0,2.0,1.0,14.3,1975.0
1,1185000.0,4,4.0,3.0,1.0,7.5,2010.0
1,2100000.0,4,4.0,2.0,3.0,7.5,1990.0
1,1492000.0,3,3.0,2.0,1.0,5.7,1930.0
3,515000.0,2,2.0,1.0,2.0,13.1,2013.0
2,760000.0,3,3.0,1.0,2.0,24.8,1981.0
1,2300000.0,3,3.0,2.0,1.0,2.1,1890.0
2,810000.0,3,3.0,2.0,2.0,5.1,2014.0
3,695000.0,4,4.0,1.0,3.0,38.0,1950.0
2,1155000.0,3,3.0,2.0,2.0,38.0,1980.0
2,1905000.0,4,4.0,2.0,2.0,38.0,1960.0
3,670000.0,4,4.0,2.0,2.0,12.9,1980.0
3,670000.0,4,4.0,2.0,3.0,12.9,1970.0
1,1300000.0,3,3.0,2.0,2.0,7.3,1900.0
1,2152500.0,3,3.0,2.0,2.0,7.3,1930.0
3,835000.0,4,4.0,1.0,3.0,11.2,1960.0
3,830000.0,3,3.0,1.0,2.0,11.2,1960.0
3,815000.0,3,3.0,1.0,3.0,11.2,1960.0
3,780000.0,3,3.0,1.0,3.0,11.2,1960.0
3,635000.0,4,4.0,2.0,2.0,12.9,2005.0
2,797000.0,4,4.0,2.0,2.0,20.4,1995.0
1,1900000.0,4,4.0,3.0,2.0,13.8,1985.0
3,750000.0,5,5.0,2.0,4.0,14.0,1983.0
1,1690000.0,4,4.0,2.0,4.0,5.4,1900.0
1,1600000.0,4,4.0,2.0,2.0,7.3,1940.0
3,722000.0,3,3.0,2.0,2.0,6.4,2015.0
2,983000.0,3,3.0,2.0,2.0,4.3,2008.0
3,482000.0,3,3.0,2.0,2.0,17.4,1992.0
3,430000.0,3,3.0,1.0,2.0,31.7,1980.0
3,438000.0,3,3.0,2.0,2.0,31.7,2016.0
2,900000.0,4,4.0,2.0,2.0,20.0,1980.0
2,960500.0,3,3.0,2.0,2.0,20.0,1985.0
2,840000.0,3,3.0,2.0,2.0,20.0,2012.0
1,1210000.0,3,3.0,2.0,0.0,6.2,1915.0
1,650000.0,3,3.0,2.0,1.0,18.8,2015.0
1,1105000.0,4,4.0,3.0,2.0,18.8,1985.0
2,940000.0,4,4.0,2.0,2.0,6.2,2016.0
2,1300000.0,2,2.0,1.0,1.0,10.4,2016.0
1,1100000.0,2,2.0,1.0,0.0,1.8,1880.0
1,1150000.0,4,4.0,2.0,2.0,12.3,1940.0
1,2110000.0,5,5.0,3.0,4.0,11.4,1980.0
1,1320000.0,4,4.0,2.0,5.0,21.5,1950.0
2,676000.0,3,3.0,2.0,2.0,8.5,2012.0
2,500000.0,2,2.0,2.0,1.0,8.5,2011.0
2,1010000.0,3,3.0,1.0,2.0,8.5,1970.0
3,540000.0,3,3.0,2.0,2.0,14.7,2011.0
2,861000.0,3,3.0,2.0,3.0,12.0,1950.0
2,612500.0,3,3.0,1.0,1.0,12.0,1950.0
2,900000.0,4,4.0,1.0,4.0,12.0,1950.0
2,1120000.0,3,3.0,1.0,2.0,19.9,1960.0
3,570000.0,4,4.0,2.0,2.0,20.6,2000.0
3,515000.0,3,3.0,2.0,2.0,20.6,2000.0
3,645000.0,3,3.0,1.0,0.0,14.0,1960.0
1,1280000.0,3,3.0,3.0,2.0,8.2,1960.0
3,570000.0,4,4.0,2.0,2.0,31.7,1995.0
3,540000.0,4,4.0,2.0,2.0,31.7,1995.0
3,482000.0,3,3.0,2.0,4.0,31.7,1975.0
3,713500.0,3,3.0,1.0,2.0,10.5,1968.0
3,705000.0,3,3.0,2.0,1.0,15.5,1980.0
1,1375000.0,3,4.0,2.0,3.0,7.0,1950.0
1,900000.0,3,3.0,2.0,2.0,7.0,2000.0
3,630000.0,4,4.0,2.0,2.0,14.7,2001.0
3,510000.0,3,3.0,1.0,1.0,14.7,1970.0
2,1000001.0,3,3.0,2.0,1.0,10.4,2017.0
1,1170000.0,3,3.0,1.0,1.0,5.7,1994.0
1,870000.0,3,3.0,2.0,3.0,4.3,1950.0
2,780000.0,3,3.0,1.0,2.0,21.5,1955.0
1,2750000.0,5,5.0,5.0,2.0,7.9,2016.0
1,2000000.0,4,4.0,2.0,5.0,9.7,2007.0
2,900000.0,4,4.0,2.0,2.0,23.2,1975.0
1,1354000.0,3,3.0,1.0,2.0,17.3,1950.0
1,2151000.0,4,4.0,3.0,2.0,11.4,1975.0
1,1720000.0,4,4.0,2.0,2.0,17.3,1950.0
1,1390000.0,3,3.0,2.0,3.0,13.4,1945.0
2,875000.0,3,3.0,1.0,1.0,5.2,1910.0
2,1250000.0,4,4.0,2.0,2.0,5.2,2004.0
2,1225000.0,2,2.0,1.0,2.0,5.2,1930.0
1,980000.0,3,3.0,2.0,1.0,10.8,1970.0
2,758000.0,4,4.0,3.0,2.0,12.1,2010.0
1,1750000.0,4,4.0,2.0,4.0,10.4,2000.0
1,1263000.0,3,3.0,1.0,1.0,1.6,1880.0
2,985000.0,3,3.0,1.0,2.0,17.5,1950.0
1,1320000.0,2,2.0,1.0,1.0,3.6,1890.0
3,595000.0,4,4.0,1.0,0.0,20.6,1990.0
3,589000.0,3,3.0,2.0,2.0,14.8,1996.0
2,952000.0,4,4.0,2.0,3.0,22.2,1970.0
1,1600000.0,4,4.0,3.0,2.0,14.3,1970.0
3,481000.0,3,3.0,2.0,1.0,25.9,2011.0
2,950000.0,4,4.0,2.0,2.0,18.0,1990.0
3,375000.0,3,3.0,1.0,1.0,19.6,2011.0
3,641000.0,3,3.0,2.0,2.0,19.6,1970.0
2,820000.0,4,4.0,2.0,2.0,24.8,1970.0
2,797000.0,3,3.0,2.0,1.0,24.8,1995.0
2,820000.0,3,3.0,1.0,0.0,3.4,1900.0
2,1225000.0,2,2.0,1.0,1.0,3.4,1890.0
2,800000.0,2,2.0,1.0,2.0,5.1,1930.0
3,1010000.0,3,3.0,2.0,2.0,38.0,1970.0
2,830000.0,4,4.0,1.0,4.0,38.0,1985.0
3,780000.0,4,4.0,3.0,2.0,45.9,1985.0
1,2200000.0,3,3.0,2.0,2.0,7.3,1935.0
1,3200000.0,4,4.0,3.0,2.0,7.3,1980.0
1,1790000.0,4,4.0,2.0,2.0,16.7,1970.0
1,1170000.0,4,4.0,3.0,2.0,16.7,1936.0
3,605000.0,2,2.0,1.0,2.0,11.2,1955.0
2,1000000.0,5,5.0,2.0,2.0,16.1,1955.0
3,750000.0,3,3.0,1.0,3.0,11.2,1970.0
2,1165000.0,4,4.0,2.0,2.0,21.3,2016.0
2,932000.0,5,5.0,2.0,2.0,21.3,1980.0
1,1550000.0,4,4.0,2.0,2.0,16.0,1960.0
3,510000.0,3,3.0,1.0,2.0,18.4,1975.0
1,1535000.0,3,3.0,2.0,1.0,7.8,1930.0
2,678500.0,3,3.0,1.0,2.0,14.5,1975.0
3,720000.0,4,4.0,2.0,2.0,15.5,1985.0
2,1188000.0,4,4.0,2.0,2.0,11.7,1961.0
3,680000.0,3,3.0,2.0,2.0,15.5,1991.0
2,1100000.0,3,3.0,2.0,0.0,6.4,1910.0
3,865000.0,2,2.0,1.0,2.0,6.4,1950.0
1,1510000.0,3,3.0,1.0,0.0,5.9,1900.0
3,473000.0,3,3.0,1.0,2.0,17.4,1992.0
3,410000.0,4,4.0,1.0,2.0,29.8,1980.0
1,6400000.0,5,5.0,2.0,1.0,3.0,1920.0
3,757000.0,4,4.0,2.0,3.0,17.9,1985.0
2,1200000.0,4,4.0,3.0,2.0,17.2,2015.0
2,1237000.0,3,3.0,2.0,2.0,17.2,1970.0
1,1205000.0,3,3.0,1.0,1.0,6.2,1910.0
1,1240000.0,3,3.0,2.0,2.0,6.2,2007.0
3,720000.0,3,3.0,1.0,1.0,26.5,1960.0
2,1567000.0,4,4.0,2.0,2.0,6.2,1910.0
2,980000.0,4,4.0,3.0,2.0,6.2,2005.0
2,1370000.0,4,4.0,3.0,2.0,10.4,2017.0
1,902000.0,4,4.0,2.0,0.0,21.1,1970.0
1,1341500.0,3,3.0,1.0,1.0,5.3,1950.0
1,1685000.0,4,4.0,1.0,1.0,5.3,1920.0
1,1495000.0,4,4.0,2.0,1.0,12.3,1950.0
2,1110000.0,3,3.0,1.0,2.0,15.5,1970.0
1,1103000.0,3,3.0,1.0,2.0,11.4,1960.0
1,1845000.0,3,3.0,3.0,2.0,3.5,2009.0
1,1000000.0,3,3.0,1.0,0.0,3.5,1890.0
1,1650000.0,3,3.0,1.0,0.0,4.6,1966.0
2,920000.0,3,3.0,1.0,2.0,8.4,1930.0
2,755000.0,3,3.0,1.0,1.0,12.0,1965.0
1,1525000.0,3,3.0,2.0,0.0,2.4,1890.0
2,1040000.0,2,2.0,1.0,1.0,19.9,1950.0
2,800000.0,4,4.0,2.0,2.0,21.3,1960.0
2,1800000.0,4,4.0,2.0,2.0,8.9,1955.0
3,580500.0,3,3.0,2.0,2.0,20.6,2003.0
1,2700000.0,4,4.0,2.0,1.0,15.2,1890.0
1,2290000.0,5,5.0,3.0,2.0,15.2,1925.0
1,1725000.0,3,3.0,1.0,2.0,15.2,1915.0
3,770000.0,3,3.0,1.0,1.0,35.4,1963.0
1,1355000.0,2,2.0,1.0,0.0,1.9,1900.0
3,540000.0,3,3.0,2.0,2.0,20.5,2005.0
3,770000.0,3,3.0,1.0,2.0,10.5,1960.0
1,3625000.0,5,5.0,3.0,2.0,10.2,1910.0
1,1585000.0,4,4.0,4.0,2.0,12.4,1965.0
2,925000.0,4,4.0,3.0,4.0,14.7,1975.0
1,1232000.0,4,4.0,2.0,2.0,21.5,2004.0
3,621000.0,4,4.0,2.0,2.0,14.7,2001.0
3,730000.0,4,4.0,2.0,2.0,25.5,2012.0
2,826000.0,3,3.0,2.0,2.0,6.3,2017.0
2,800000.0,4,4.0,2.0,2.0,6.3,1950.0
2,1100000.0,3,3.0,1.0,0.0,6.3,1948.0
1,1650000.0,4,4.0,2.0,1.0,7.5,1950.0
1,1715000.0,3,3.0,3.0,1.0,6.3,1920.0
1,1555000.0,3,3.0,1.0,4.0,10.2,1950.0
1,2730000.0,3,3.0,2.0,2.0,7.9,1940.0
1,3778000.0,5,5.0,4.0,4.0,17.3,1980.0
1,2210000.0,4,4.0,3.0,2.0,11.4,1940.0
2,1070000.0,3,3.0,1.0,3.0,13.8,1960.0
1,1900000.0,5,5.0,3.0,2.0,13.4,1960.0
1,1850000.0,4,4.0,2.0,2.0,13.4,2012.0
2,1100000.0,4,4.0,3.0,2.0,13.4,2017.0
2,1830000.0,4,4.0,3.0,2.0,27.0,2004.0
2,700000.0,3,3.0,1.0,1.0,25.0,1970.0
3,840000.0,3,3.0,1.0,2.0,8.6,1960.0
1,1342000.0,3,3.0,1.0,3.0,10.5,1910.0
1,1960000.0,3,3.0,2.0,2.0,10.5,1960.0
1,911000.0,2,2.0,1.0,1.0,5.2,1905.0
1,1820000.0,4,4.0,2.0,2.0,5.2,2017.0
2,950000.0,2,2.0,2.0,1.0,4.0,1900.0
1,1225000.0,4,4.0,1.0,2.0,10.8,1960.0
2,1505000.0,5,5.0,3.0,2.0,12.1,2015.0
2,730000.0,4,4.0,2.0,2.0,12.1,1970.0
1,1775000.0,5,5.0,2.0,3.0,10.4,1960.0
1,2835000.0,6,6.0,3.0,2.0,7.7,1970.0
1,2770000.0,3,3.0,2.0,2.0,7.7,1991.0
1,2450000.0,5,5.0,3.0,2.0,7.7,1926.0
1,850000.0,2,2.0,2.0,1.0,10.1,2007.0
1,1508000.0,3,3.0,2.0,2.0,10.1,2011.0
3,609000.0,4,4.0,2.0,2.0,34.9,2005.0
2,875000.0,3,3.0,1.0,3.0,27.0,1970.0
2,1201000.0,3,3.0,2.0,3.0,17.9,1960.0
2,975000.0,4,4.0,2.0,2.0,6.7,2005.0
2,880000.0,3,3.0,1.0,1.0,6.7,2004.0
2,841000.0,3,3.0,1.0,3.0,6.7,1960.0
2,931000.0,2,2.0,1.0,1.0,2.0,2001.0
3,492000.0,3,3.0,2.0,2.0,20.6,2009.0
2,858000.0,3,3.0,1.0,2.0,23.0,1960.0
3,682000.0,3,3.0,1.0,5.0,24.7,1987.0
2,1281000.0,4,4.0,2.0,2.0,22.2,2000.0
1,751000.0,3,3.0,2.0,1.0,12.4,2010.0
1,1330000.0,5,5.0,3.0,3.0,14.3,1980.0
3,469000.0,3,3.0,1.0,2.0,28.8,1959.0
2,915000.0,3,3.0,2.0,2.0,18.0,1960.0
1,1800000.0,3,3.0,2.0,2.0,7.2,1920.0
1,770000.0,3,3.0,1.0,1.0,7.5,2001.0
1,1150000.0,3,3.0,1.0,2.0,7.5,1950.0
1,1255000.0,4,4.0,1.0,1.0,5.7,1915.0
1,1300000.0,3,3.0,2.0,4.0,5.7,1960.0
2,760000.0,4,4.0,2.0,2.0,38.0,1965.0
1,1275000.0,3,3.0,2.0,2.0,16.7,1973.0
1,1480000.0,5,5.0,2.0,2.0,16.7,1980.0
2,922000.0,3,3.0,2.0,2.0,16.1,1979.0
2,865000.0,4,4.0,2.0,2.0,16.1,1980.0
2,650000.0,5,5.0,2.0,2.0,20.4,2014.0
1,2550000.0,4,4.0,2.0,2.0,13.8,1993.0
1,1820000.0,4,4.0,2.0,2.0,13.8,1940.0
1,1450000.0,3,3.0,1.0,1.0,13.8,1948.0
1,2325000.0,4,4.0,3.0,2.0,5.3,1920.0
1,1450000.0,3,3.0,1.0,0.0,5.3,1890.0
3,628000.0,4,4.0,2.0,1.0,18.0,2003.0
3,645500.0,3,3.0,2.0,2.0,18.0,2000.0
3,525000.0,4,4.0,2.0,2.0,18.4,1993.0
3,626000.0,3,3.0,1.0,2.0,14.0,1960.0
2,840000.0,3,3.0,2.0,2.0,14.5,1970.0
2,1230000.0,4,4.0,4.0,2.0,11.7,1990.0
1,1950000.0,3,3.0,2.0,2.0,5.4,2000.0
1,5065000.0,5,5.0,4.0,2.0,5.4,1917.0
1,1325000.0,2,2.0,1.0,2.0,7.3,1940.0
1,1975000.0,3,3.0,1.0,2.0,7.3,1925.0
2,1140000.0,4,4.0,1.0,0.0,6.4,1915.0
2,1000000.0,3,3.0,2.0,2.0,6.4,1940.0
1,2750000.0,4,4.0,2.0,3.0,5.9,2015.0
3,370000.0,3,3.0,1.0,1.0,17.4,1978.0
2,995000.0,3,3.0,3.0,2.0,20.0,2011.0
3,675000.0,3,3.0,1.0,4.0,17.9,1980.0
3,900000.0,4,4.0,2.0,2.0,17.9,2003.0
1,2500000.0,4,4.0,3.0,3.0,10.2,1950.0
1,1200000.0,4,4.0,1.0,1.0,6.2,1920.0
1,2420000.0,5,5.0,5.0,2.0,14.2,1975.0
1,1335000.0,4,4.0,1.0,3.0,14.2,1970.0
1,1480000.0,4,4.0,2.0,2.0,14.2,1970.0
1,1100000.0,4,4.0,2.0,2.0,18.8,1996.0
3,792500.0,4,4.0,2.0,2.0,34.1,1996.0
2,1262000.0,3,3.0,2.0,2.0,6.2,1980.0
2,1210000.0,4,4.0,1.0,0.0,6.2,1983.0
2,1186000.0,3,3.0,1.0,4.0,10.4,1955.0
1,1320000.0,3,3.0,1.0,1.0,5.3,1920.0
2,725000.0,3,3.0,1.0,1.0,11.2,1960.0
2,850000.0,3,3.0,1.0,1.0,8.5,1940.0
3,765000.0,4,4.0,2.0,2.0,14.7,2004.0
3,635000.0,4,4.0,2.0,2.0,14.7,2000.0
1,1960000.0,3,3.0,2.0,0.0,3.5,1900.0
