SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
1,2,1.0,1.0,13.1,-37.8234,145.1235,0,1
1,2,1.0,1.0,11.2,-37.8288,145.1048,0,1
3,3,2.0,2.0,15.0,-37.7279,145.1017,0,1
3,3,1.0,3.0,14.0,-37.74306,144.76679,0,1
1,3,2.0,1.0,7.5,-37.74936,144.89668999999995,0,1
1,3,1.0,2.0,7.8,-37.8333,145.0616,1,0
1,1,1.0,0.0,1.6,-37.8019,144.9821,0,1
3,4,2.0,3.0,18.4,-37.87051,144.7141,0,1
1,4,3.0,3.0,7.5,-37.75788,144.90487,1,0
3,4,2.0,3.0,38.0,-38.16147,145.14285,0,1
3,3,1.0,2.0,12.9,-37.68641,144.89826000000005,0,1
3,2,1.0,0.0,6.4,-37.7988,144.9045,1,0
3,2,1.0,2.0,8.2,-37.8009,144.8653,1,0
3,2,1.0,2.0,7.7,-37.8333,144.8868,1,0
3,3,2.0,2.0,5.9,-37.7519,144.9324,0,1
3,3,2.0,1.0,17.9,-37.66898,145.07209,0,1
1,3,1.0,1.0,11.2,-37.8722,145.067,1,0
3,3,1.0,0.0,7.0,-37.8175,144.8879,1,0
1,2,1.0,1.0,9.7,-37.8124,145.0916,0,1
1,5,2.0,3.0,9.2,-37.7898,145.1021,0,1
3,3,2.0,2.0,7.8,-37.7493,144.9559,1,0
1,2,1.0,0.0,4.5,-37.8572,145.0066,1,0
3,4,2.0,2.0,10.5,-37.7654,144.8655,0,1
3,3,1.0,1.0,8.8,-37.7279,144.9849,0,1
1,2,1.0,1.0,5.5,-37.7642,144.9963,0,1
3,3,1.0,1.0,13.5,-37.8017,144.8258,0,1
1,4,2.0,2.0,4.6,-37.8246,145.026,1,0
1,3,3.0,1.0,7.5,-37.75228,144.88429,1,0
3,4,2.0,2.0,35.4,-38.09683,145.12981000000005,0,1
3,3,1.0,1.0,7.8,-37.8085,144.8802,1,0
1,3,2.0,2.0,16.7,-37.86931,145.15081,0,1
1,4,3.0,2.0,11.0,-37.8726,145.0716,0,1
1,2,1.0,1.0,3.5,-37.7829,144.9782,1,0
1,3,2.0,2.0,11.0,-37.8742,145.07,0,1
3,2,1.0,1.0,5.2,-37.77279,144.94069,1,0
3,4,1.0,2.0,7.8,-37.7531,144.9504,0,1
1,3,1.0,2.0,7.8,-37.8405,145.0924,1,0
3,3,2.0,2.0,31.7,-37.67831,144.57342,0,1
1,3,2.0,2.0,2.6,-37.8183,145.0079,0,1
3,3,1.0,4.0,12.1,-37.706,144.9467,1,0
1,3,2.0,2.0,10.7,-37.9062,145.0173,1,0
3,4,2.0,2.0,16.1,-37.69646,145.12163,0,1
3,4,2.0,1.0,14.6,-37.9398,145.0554,1,0
1,4,2.0,2.0,8.5,-37.883,145.0043,1,0
3,3,1.0,0.0,5.1,-37.80779,144.88887,1,0
1,2,2.0,1.0,13.7,-37.9442,145.0018,0,1
1,4,1.0,1.0,13.9,-37.9289,145.0502,1,0
3,3,3.0,1.0,9.5,-37.75962,144.86675,0,1
3,3,1.0,2.0,16.2,-37.72266,145.12171999999995,0,1
3,3,1.0,1.0,8.4,-37.73443,145.00201,1,0
3,4,2.0,1.0,29.8,-37.69392,144.57468,0,1
3,2,1.0,1.0,11.2,-37.7261,144.9961,0,1
1,3,2.0,2.0,13.9,-37.9079,145.0707,0,1
1,4,3.0,2.0,5.6,-37.8034,145.0527,0,1
3,3,2.0,1.0,11.2,-37.7293,145.0216,0,1
3,3,1.0,2.0,14.7,-37.9303,145.082,0,1
1,3,2.0,2.0,9.2,-37.7846,145.0935,0,1
1,4,3.0,2.0,10.2,-37.87159000000001,145.0795,0,1
3,2,1.0,1.0,5.9,-37.7665,144.9425,0,1
1,3,2.0,2.0,8.5,-37.8861,145.0014,0,1
3,3,1.0,2.0,12.4,-37.7043,144.9769,1,0
1,3,2.0,2.0,8.0,-37.8575,144.8922,0,1
1,3,2.0,0.0,2.3,-37.7976,144.944,1,0
1,2,1.0,1.0,3.4,-37.7881,145.0058,0,1
3,3,1.0,1.0,8.8,-37.745,145.0139,0,1
3,4,2.0,2.0,14.7,-37.89359,144.66911000000005,0,1
3,2,1.0,4.0,9.2,-37.7276,144.9688,1,0
3,3,1.0,2.0,13.6,-37.8812,145.105,0,1
3,3,2.0,1.0,12.4,-37.7049,144.9631,0,1
3,3,1.0,1.0,10.4,-37.7219,144.85239,0,1
3,4,1.0,2.0,33.3,-38.02981,145.24826000000004,1,0
3,2,1.0,1.0,8.8,-37.7343,145.0025,0,1
3,2,1.0,1.0,10.5,-37.7428,145.0511,0,1
1,3,2.0,2.0,11.8,-37.9088,145.0471,1,0
3,4,2.0,4.0,8.4,-37.8339,144.8716,0,1
3,4,1.0,2.0,13.3,-37.7712,144.8336,1,0
1,3,1.0,1.0,4.5,-37.8525,145.0071,0,1
3,3,1.0,1.0,13.5,-37.7843,144.8052,1,0
1,3,2.0,2.0,3.8,-37.8323,144.9463,1,0
3,5,2.0,2.0,13.1,-37.71729000000001,144.96403,0,1
3,2,1.0,1.0,2.0,-37.79737,144.98492,0,1
3,4,1.0,4.0,11.1,-37.8375,144.8541,1,0
3,4,2.0,2.0,21.3,-37.82507,145.24058,0,1
1,3,2.0,2.0,8.0,-37.8595,144.8868,0,1
3,3,1.0,1.0,12.1,-37.7124,144.9514,0,1
3,4,3.0,3.0,11.2,-37.70317,144.91396,0,1
3,3,1.0,4.0,22.7,-37.96015,145.16618,0,1
1,3,1.0,2.0,11.4,-37.90491,145.04568,1,0
3,3,2.0,2.0,6.4,-37.7963,144.8862,0,1
1,4,2.0,1.0,8.0,-37.8613,144.8988,1,0
1,3,2.0,1.0,7.7,-37.8861,144.9877,1,0
3,5,3.0,2.0,13.8,-37.7378,145.0955,0,1
3,3,2.0,2.0,20.6,-37.63799,144.92924,0,1
1,4,2.0,1.0,11.4,-37.9037,145.0588,0,1
1,1,1.0,1.0,2.1,-37.79617,144.97982,0,1
1,3,2.0,2.0,13.8,-37.7602,145.1166,0,1
3,3,1.0,2.0,8.8,-37.7441,145.0221,1,0
3,3,1.0,0.0,7.7,-37.8282,144.8856,1,0
3,3,1.0,2.0,17.9,-37.67561,145.05641,0,1
3,2,1.0,1.0,7.0,-37.8157,144.887,1,0
1,4,2.0,2.0,9.1,-37.7595,144.8993,1,0
3,3,2.0,1.0,24.8,-37.87768,145.25918,1,0
1,5,2.0,1.0,16.7,-37.8656,145.15034,0,1
3,4,2.0,2.0,15.0,-37.7378,144.8264,0,1
1,3,1.0,2.0,7.8,-37.8459,145.0644,1,0
3,2,1.0,1.0,11.2,-37.6955,145.0097,0,1
1,2,1.0,2.0,2.5,-37.809,144.9976,1,0
3,3,1.0,1.0,7.0,-37.8177,144.8711,1,0
3,2,1.0,2.0,10.5,-37.7428,145.0557,1,0
3,2,2.0,2.0,19.6,-37.65151,145.02815,0,1
3,3,2.0,1.0,12.8,-37.7295,144.8644,1,0
3,3,1.0,0.0,16.2,-37.71665,145.11682,1,0
3,3,1.0,1.0,8.2,-37.7901,144.8682,1,0
3,2,1.0,1.0,11.2,-37.719,144.9972,1,0
1,3,1.0,1.0,10.3,-37.7618,145.0649,1,0
1,4,2.0,2.0,6.1,-37.8616,144.9807,1,0
1,2,1.0,1.0,11.8,-37.9001,145.0428,0,1
3,2,1.0,1.0,5.9,-37.7707,144.9488,0,1
1,3,2.0,2.0,7.8,-37.8457,145.0611,1,0
1,4,2.0,1.0,9.0,-37.8292,145.0852,1,0
1,3,2.0,2.0,5.4,-37.80121,145.04581000000005,0,1
1,4,3.0,1.0,5.2,-37.7713,144.9643,1,0
3,3,1.0,2.0,8.4,-37.73314,145.03437,1,0
1,3,2.0,1.0,4.3,-37.77727,144.92655,1,0
1,3,1.0,1.0,9.1,-37.7626,144.8954,1,0
1,4,2.0,2.0,4.5,-37.7735,144.9833,1,0
3,4,2.0,1.0,9.9,-37.7247,144.9257,0,1
1,2,1.0,1.0,4.1,-37.8474,144.9625,1,0
1,3,2.0,1.0,7.5,-37.8337,145.0469,0,1
1,5,2.0,1.0,8.0,-37.7459,144.9159,1,0
1,4,3.0,2.0,5.9,-37.86044,145.0335,1,0
3,3,2.0,3.0,8.4,-37.75335,145.01641999999995,1,0
3,4,2.0,2.0,39.0,-38.05614,145.38464,0,1
1,3,1.0,0.0,5.3,-37.77664,144.99902,1,0
3,4,2.0,2.0,12.1,-37.7056,144.9384,1,0
1,2,2.0,1.0,4.0,-37.75995,144.97413,1,0
3,3,1.0,2.0,6.7,-37.74671,144.95141999999996,1,0
3,2,2.0,1.0,6.4,-37.78458,144.88106000000005,0,1
3,2,1.0,0.0,6.6,-37.8084,144.8907,1,0
3,5,2.0,2.0,31.7,-37.67523,144.55833,0,1
1,3,2.0,2.0,11.7,-37.8463,145.1071,0,1
1,3,1.0,1.0,5.9,-37.7768,144.9223,1,0
3,3,2.0,2.0,14.6,-37.9387,145.0461,0,1
1,2,1.0,0.0,3.8,-37.8361,144.9403,1,0
3,2,1.0,0.0,4.4,-37.7813,144.9238,1,0
1,3,1.0,0.0,3.4,-37.7933,144.9938,1,0
3,4,2.0,2.0,19.6,-37.64051,145.05743,0,1
3,2,1.0,1.0,11.2,-37.7283,145.0207,0,1
3,3,1.0,2.0,20.0,-37.97584000000001,145.08106999999995,0,1
1,3,1.0,2.0,9.2,-37.8553,145.0711,1,0
3,3,1.0,2.0,17.9,-37.96911,145.07271,1,0
1,4,1.0,0.0,3.2,-37.7808,144.9736,1,0
1,3,1.0,2.0,13.9,-37.9186,145.0709,1,0
3,3,1.0,1.0,11.2,-37.69879,144.93354,1,0
3,2,1.0,1.0,11.2,-37.7174,145.0016,0,1
1,4,3.0,3.0,8.0,-37.8638,144.8798,0,1
1,1,1.0,0.0,1.9,-37.8343,144.95529,1,0
3,3,2.0,2.0,9.9,-37.7182,144.9405,1,0
3,2,2.0,1.0,6.4,-37.7881,144.8838,0,1
3,3,2.0,1.0,14.7,-37.9156,145.0879,0,1
3,3,2.0,1.0,25.9,-37.5875,145.11883999999995,0,1
1,3,2.0,2.0,13.0,-37.9272,145.0406,0,1
1,2,1.0,0.0,5.4,-37.81202,145.04217,1,0
3,4,1.0,2.0,10.5,-37.7437,145.0506,1,0
1,3,1.0,1.0,13.9,-37.7934,145.1207,0,1
3,3,1.0,1.0,7.0,-37.8159,144.8795,1,0
3,3,1.0,1.0,10.5,-37.7677,144.8674,0,1
3,3,1.0,3.0,8.2,-37.7911,144.8821,1,0
1,2,1.0,1.0,4.0,-37.7784,144.97404,1,0
1,5,3.0,2.0,7.7,-37.84136,145.08149,1,0
3,2,1.0,1.0,9.4,-37.7441,145.0379,1,0
3,2,1.0,1.0,15.3,-37.68199,145.01744,0,1
1,5,3.0,3.0,2.6,-37.8157,145.0073,1,0
3,3,1.0,1.0,4.4,-37.7857,144.931,1,0
3,3,1.0,1.0,29.8,-37.70153,144.57243,0,1
1,3,1.0,0.0,2.6,-37.8167,144.9977,1,0
3,4,2.0,2.0,18.0,-37.69655,144.75538,0,1
1,3,2.0,2.0,13.4,-37.8429,145.14895,0,1
3,2,1.0,1.0,11.0,-37.86933,144.81704,0,1
1,4,3.0,3.0,13.0,-37.9294,145.041,0,1
3,2,1.0,1.0,12.6,-37.7795,144.8432,0,1
1,3,2.0,2.0,7.7,-37.84627,145.08366,0,1
3,2,1.0,1.0,11.2,-37.7171,145.0019,0,1
1,3,1.0,1.0,9.2,-37.7956,145.0829,1,0
1,2,1.0,0.0,1.6,-37.7999,144.9776,1,0
1,3,1.0,3.0,9.2,-37.8542,145.0733,1,0
1,1,1.0,1.0,7.9,-37.7591,145.0501,1,0
3,3,1.0,3.0,6.7,-37.72631,144.96274,1,0
3,4,2.0,2.0,15.5,-37.91917,145.08807,0,1
3,2,1.0,1.0,10.5,-37.7416,145.0567,0,1
3,4,1.0,3.0,8.4,-37.8411,144.889,1,0
3,2,1.0,1.0,11.5,-37.7232,144.9154,0,1
1,2,1.0,1.0,13.7,-37.9355,145.0008,0,1
3,4,2.0,2.0,9.9,-37.7268,144.9401,0,1
3,3,1.0,1.0,8.9,-37.8546,144.8762,1,0
1,2,1.0,3.0,5.4,-37.79438,145.03368999999995,0,1
1,3,1.0,0.0,3.6,-37.78992,144.99845,1,0
1,2,1.0,1.0,12.1,-37.8947,145.0722,0,1
1,4,2.0,1.0,13.9,-37.9198,145.0789,0,1
3,3,1.0,4.0,13.5,-37.7905,144.8033,1,0
3,4,2.0,3.0,10.5,-37.76482,144.83375,0,1
1,3,2.0,1.0,11.2,-37.8718,145.0404,1,0
3,3,2.0,2.0,6.4,-37.78606,144.87205,0,1
1,3,1.0,1.0,6.5,-37.7602,144.9878,1,0
3,4,2.0,4.0,25.0,-37.86434000000001,145.25739,0,1
1,2,1.0,0.0,3.5,-37.83446,144.94021,1,0
3,3,1.0,4.0,13.0,-37.7007,144.9378,1,0
1,2,1.0,2.0,11.4,-37.90978,145.02937,1,0
3,4,2.0,1.0,6.7,-37.7505,144.97648999999996,1,0
1,2,2.0,2.0,2.4,-37.81443,144.99079,1,0
3,4,3.0,0.0,17.4,-37.65155,144.91912,0,1
1,3,1.0,0.0,3.5,-37.78251,144.96817,1,0
1,3,1.0,2.0,21.5,-37.99827,145.07497,1,0
1,3,1.0,0.0,3.4,-37.7899,144.9984,1,0
1,3,1.0,1.0,5.3,-37.76588,144.99731,1,0
3,3,1.0,2.0,8.8,-37.7366,145.0063,1,0
1,2,1.0,1.0,9.7,-37.8128,145.0975,0,1
3,2,1.0,3.0,9.2,-37.732,144.9832,1,0
3,2,1.0,2.0,6.4,-37.78353,144.87233,0,1
1,3,1.0,0.0,6.8,-37.86558,144.90474,1,0
1,4,2.0,2.0,13.7,-37.9446,145.0092,1,0
3,3,1.0,1.0,14.0,-37.731,144.77387,0,1
3,5,3.0,2.0,16.1,-37.69817000000001,145.12852,0,1
1,2,1.0,1.0,6.9,-37.7695,144.9092,1,0
1,3,2.0,1.0,3.5,-37.7839,144.9807,1,0
1,3,2.0,0.0,3.2,-37.7879,144.9736,0,1
3,3,2.0,1.0,19.6,-37.62858,145.03735,0,1
1,4,2.0,1.0,11.2,-37.8954,145.0017,1,0
3,3,2.0,2.0,6.4,-37.8012,144.8921,0,1
1,2,1.0,1.0,5.1,-37.8582,144.9979,1,0
3,3,2.0,2.0,13.6,-37.8755,145.0954,0,1
1,4,2.0,2.0,13.9,-37.7939,145.1392,0,1
3,3,2.0,2.0,8.8,-37.7334,144.9873,1,0
3,3,2.0,1.0,11.8,-37.7689,145.099,1,0
3,3,1.0,5.0,6.4,-37.78639,144.88214,1,0
3,2,1.0,1.0,5.1,-37.79529,144.88453,1,0
3,3,1.0,2.0,9.2,-37.7869,144.8749,0,1
1,4,2.0,1.0,11.7,-37.8539,145.1127,1,0
3,3,1.0,3.0,16.1,-37.71536,145.10205,0,1
3,3,1.0,1.0,11.2,-37.692,144.9781,0,1
1,3,1.0,1.0,7.5,-37.75403,144.8867,0,1
3,3,1.0,1.0,6.7,-37.73999,144.95141,1,0
3,3,1.0,2.0,11.8,-37.7599,145.0849,0,1
1,3,2.0,1.0,3.3,-37.847,144.9575,1,0
1,4,1.0,3.0,6.9,-37.7701,144.9287,1,0
1,4,3.0,2.0,11.2,-37.9071,144.9898,1,0
1,2,1.0,2.0,6.8,-37.86682,144.90003000000004,0,1
3,5,3.0,6.0,11.1,-37.8388,144.8567,0,1
1,3,2.0,1.0,2.1,-37.79714,144.97596,1,0
1,3,2.0,1.0,5.3,-37.82866,145.04259,1,0
3,3,1.0,1.0,6.4,-37.78817,144.87873000000005,0,1
3,3,2.0,2.0,14.7,-37.85985,145.15656,1,0
3,3,2.0,1.0,13.6,-37.704,144.8989,0,1
3,2,1.0,2.0,14.9,-37.7118,145.088,1,0
1,4,2.0,2.0,12.1,-37.906,145.07399999999996,1,0
3,3,1.0,3.0,11.2,-37.721,144.9885,1,0
1,3,1.0,2.0,4.1,-37.8516,144.9624,1,0
3,2,1.0,2.0,6.2,-37.84332,144.87718,0,1
3,3,1.0,1.0,10.5,-37.80118,144.80996000000005,0,1
1,2,1.0,1.0,6.1,-37.8658,144.9774,1,0
1,3,2.0,1.0,3.4,-37.7921,144.9898,1,0
1,2,1.0,0.0,3.3,-37.8454,144.9891,1,0
1,4,2.0,2.0,12.2,-37.8647,145.1023,0,1
3,2,1.0,2.0,11.7,-37.88321,145.09593999999996,0,1
1,2,1.0,1.0,2.5,-37.8274,144.9967,1,0
1,4,2.0,2.0,3.2,-37.7805,144.9721,1,0
1,3,2.0,2.0,18.8,-37.93228,145.15827,1,0
1,3,1.0,2.0,6.3,-37.8554,145.0173,1,0
3,3,1.0,4.0,15.5,-37.72343,144.81411,0,1
1,3,2.0,1.0,4.0,-37.77289,144.97503,1,0
3,3,1.0,2.0,7.0,-37.8172,144.8924,1,0
3,4,1.0,2.0,13.8,-37.8658,144.8155,1,0
3,3,2.0,2.0,14.6,-37.9418,145.0549,1,0
3,2,1.0,1.0,8.4,-37.845,144.8873,0,1
1,3,1.0,1.0,5.9,-37.777,144.9176,1,0
3,3,1.0,2.0,17.5,-37.93539000000001,145.11986000000005,1,0
3,3,2.0,1.0,36.9,-38.11948,145.14928,1,0
3,3,3.0,2.0,11.2,-37.742,144.8885,0,1
3,4,2.0,6.0,41.0,-38.14508,145.18787,0,1
1,3,1.0,1.0,9.7,-37.8065,145.065,0,1
1,2,1.0,1.0,10.3,-37.7669,145.0521,0,1
3,3,2.0,1.0,10.4,-37.7431,144.88722,0,1
1,3,1.0,2.0,9.7,-37.8013,145.0652,0,1
3,3,1.0,1.0,17.4,-37.65702,144.92447,0,1
3,4,2.0,1.0,14.7,-37.89327,144.64789,0,1
1,3,2.0,2.0,11.2,-37.8323,145.105,0,1
1,4,3.0,2.0,13.9,-37.7954,145.1379,0,1
3,3,2.0,2.0,11.8,-37.7813,145.102,0,1
1,3,2.0,2.0,6.3,-37.854,145.0135,0,1
1,4,2.0,1.0,5.5,-37.7762,145.0027,1,0
3,3,2.0,1.0,12.4,-37.7133,145.0374,0,1
3,3,1.0,6.0,13.5,-37.8022,144.8235,0,1
3,2,1.0,2.0,12.1,-37.7132,144.9488,0,1
1,3,1.0,1.0,4.6,-37.814,145.0212,1,0
3,3,1.0,2.0,13.3,-37.7692,144.8246,1,0
3,4,2.0,1.0,10.8,-37.7908,144.8485,0,1
3,2,1.0,1.0,3.1,-37.8118,144.95259,0,1
3,4,2.0,1.0,11.7,-37.88658,145.09297,1,0
1,4,2.0,2.0,5.9,-37.7757,144.9088,1,0
1,3,1.0,2.0,6.3,-37.8559,145.0158,1,0
1,4,3.0,2.0,13.9,-37.9107,145.0745,1,0
3,3,1.0,3.0,12.6,-37.7905,144.8359,1,0
1,3,1.0,2.0,13.9,-37.7749,145.1138,0,1
1,3,2.0,1.0,14.3,-37.78963,145.16973000000004,0,1
3,2,1.0,2.0,7.0,-37.8149,144.8707,1,0
3,2,1.0,2.0,19.6,-37.65099,145.04663,0,1
1,4,3.0,2.0,7.3,-37.852,145.07321000000005,0,1
1,4,4.0,2.0,12.4,-37.76918,145.10445,0,1
1,4,2.0,1.0,6.5,-37.7601,145.0122,1,0
3,3,2.0,2.0,8.4,-37.8413,144.8741,0,1
1,4,2.0,1.0,5.2,-37.7722,144.9681,1,0
1,2,1.0,2.0,8.0,-37.7548,144.9113,0,1
3,3,2.0,4.0,12.8,-37.7487,144.8526,0,1
1,4,2.0,2.0,11.2,-37.916,145.0064,1,0
1,2,2.0,1.0,9.3,-37.8887,145.0207,1,0
3,3,2.0,3.0,9.2,-37.7305,144.9605,1,0
3,3,3.0,1.0,1.9,-37.8067,144.9435,0,1
3,5,3.0,2.0,8.7,-37.7637,144.8843,0,1
1,2,1.0,1.0,1.6,-37.7941,144.98,1,0
3,4,2.0,2.0,16.1,-37.6929,145.1272,0,1
1,3,3.0,2.0,9.0,-37.827,145.0737,0,1
1,4,2.0,1.0,13.4,-37.80755,145.1638,1,0
3,3,1.0,2.0,12.0,-37.73173,145.02884,1,0
1,3,1.0,4.0,13.0,-37.9267,145.043,1,0
1,3,2.0,2.0,9.8,-37.7493,144.8901,0,1
3,3,1.0,0.0,7.8,-37.7561,144.9716,1,0
3,3,1.0,1.0,12.6,-37.7933,144.8411,1,0
3,3,1.0,2.0,8.8,-37.7536,145.0191,1,0
3,3,2.0,2.0,14.7,-37.9213,145.0854,0,1
1,3,2.0,2.0,7.8,-37.841,145.0824,0,1
3,5,2.0,2.0,18.0,-37.68455,144.73272,0,1
1,5,1.0,0.0,11.8,-37.8195,145.1134,1,0
1,2,1.0,0.0,3.6,-37.78852,144.97871999999995,1,0
3,5,2.0,4.0,11.5,-37.7207,144.9263,1,0
3,3,2.0,2.0,35.4,-38.10422,145.14158999999995,0,1
3,2,1.0,1.0,7.8,-37.7379,144.9617,0,1
3,4,3.0,1.0,8.4,-37.8456,144.8741,0,1
3,4,2.0,3.0,22.2,-37.88919,145.2165,0,1
3,4,2.0,2.0,11.2,-37.7074,145.0276,0,1
3,3,2.0,1.0,16.1,-37.71846,145.09689,0,1
3,2,1.0,1.0,11.2,-37.719,145.0014,0,1
1,3,1.0,1.0,6.3,-37.8592,145.0182,1,0
3,3,1.0,1.0,35.4,-38.10505,145.15328,0,1
1,3,2.0,1.0,4.6,-37.8474,145.0125,0,1
1,4,2.0,1.0,12.3,-37.9016,145.08293999999995,1,0
1,3,2.0,1.0,13.9,-37.919,145.0829,0,1
3,2,1.0,0.0,1.6,-37.7964,144.9923,1,0
1,4,1.0,2.0,7.5,-37.8374,145.0486,1,0
3,2,1.0,2.0,14.6,-37.94,145.0449,1,0
1,3,2.0,2.0,6.9,-37.7627,144.9047,1,0
3,5,2.0,4.0,7.8,-37.7492,144.969,0,1
3,2,1.0,1.0,9.2,-37.7895,144.8667,0,1
3,3,1.0,2.0,5.9,-37.7618,144.9497,1,0
1,3,1.0,1.0,12.3,-37.90584000000001,145.09495,1,0
1,2,2.0,1.0,5.2,-37.7625,144.9653,0,1
1,3,1.0,0.0,5.2,-37.7674,144.966,1,0
1,4,1.0,3.0,13.4,-37.80815,145.15441,0,1
3,2,1.0,1.0,19.6,-37.64827,145.05317,0,1
3,3,1.0,5.0,9.1,-37.8321,144.8736,1,0
3,5,3.0,2.0,22.2,-37.97545,145.12053999999995,0,1
3,3,2.0,2.0,13.5,-37.7968,144.7991,0,1
1,3,3.0,2.0,9.1,-37.762,144.8916,0,1
1,4,2.0,4.0,13.8,-37.7639,145.1145,0,1
3,3,1.0,2.0,9.2,-37.7813,144.8678,1,0
1,3,1.0,0.0,4.3,-37.77552,144.92022,1,0
1,4,2.0,2.0,7.8,-37.8405,145.0903,1,0
1,4,3.0,2.0,9.7,-37.8042,145.1042,0,1
1,2,1.0,2.0,11.2,-37.8835,145.0886,1,0
1,4,2.0,5.0,21.5,-37.99806,145.08829,1,0
1,2,1.0,2.0,8.5,-37.8845,144.999,1,0
3,2,1.0,2.0,9.9,-37.7242,144.9411,0,1
3,3,2.0,1.0,10.4,-37.72812,144.88735,0,1
1,4,2.0,2.0,13.8,-37.7764,145.1216,0,1
1,4,2.0,2.0,11.4,-37.8928,145.0531,1,0
3,3,1.0,1.0,16.7,-37.92027,145.12937,0,1
1,2,1.0,1.0,11.4,-37.8936,145.056,0,1
1,4,2.0,3.0,5.2,-37.7637,144.9662,1,0
1,1,1.0,0.0,3.3,-37.8411,144.9497,1,0
1,4,2.0,2.0,4.6,-37.85768,145.00253999999995,1,0
3,3,2.0,2.0,14.5,-37.724,144.8514,0,1
1,4,2.0,1.0,8.0,-37.7544,144.9325,1,0
3,3,1.0,3.0,11.1,-37.8322,144.8399,0,1
1,2,2.0,1.0,3.5,-37.7916,144.9784,1,0
3,3,2.0,1.0,14.7,-37.90918,144.68325,0,1
1,4,2.0,2.0,16.7,-37.91212,145.1793,0,1
3,2,1.0,1.0,17.9,-37.65636,145.03996999999995,0,1
3,4,2.0,1.0,25.2,-37.9887,145.16158,0,1
1,3,2.0,1.0,11.2,-37.8833,145.0697,0,1
1,3,1.0,0.0,5.5,-37.7717,144.995,1,0
1,2,2.0,2.0,13.9,-37.908,145.0716,0,1
3,4,2.0,1.0,12.1,-37.69382,145.04831,0,1
3,4,1.0,0.0,7.0,-37.819,144.895,1,0
3,4,1.0,3.0,25.0,-37.87377,145.28688,0,1
1,3,2.0,1.0,8.5,-37.8817,145.0126,1,0
3,3,1.0,4.0,10.4,-37.7415,144.88923,1,0
1,2,1.0,1.0,11.4,-37.8973,145.0596,0,1
3,3,2.0,2.0,25.9,-37.59665,145.08876999999995,0,1
3,3,1.0,2.0,13.0,-37.6988,144.9372,0,1
3,2,1.0,0.0,8.4,-37.8475,144.8897,1,0
3,2,1.0,1.0,8.8,-37.7384,145.0058,1,0
3,3,1.0,2.0,9.2,-37.7307,144.9826,0,1
1,3,2.0,2.0,6.2,-37.83543,145.04606,1,0
3,2,1.0,2.0,11.2,-37.7103,145.0037,0,1
3,3,1.0,2.0,8.2,-37.8038,144.8679,0,1
3,3,2.0,1.0,10.8,-37.7865,144.8605,0,1
3,4,2.0,2.0,12.8,-37.7394,144.8628,0,1
1,3,2.0,1.0,5.5,-37.7757,145.0119,1,0
3,2,1.0,3.0,6.3,-37.82333,144.87955,1,0
3,3,2.0,2.0,8.5,-37.72304000000001,144.92864,0,1
1,2,3.0,2.0,10.7,-37.9205,145.0102,1,0
1,4,4.0,2.0,6.3,-37.85938,145.01086999999995,1,0
1,4,2.0,0.0,3.4,-37.7885,144.9994,0,1
1,4,2.0,2.0,13.9,-37.9207,145.0757,1,0
3,2,2.0,1.0,4.2,-37.7934,144.9166,0,1
1,3,1.0,1.0,11.8,-37.9036,145.0521,1,0
1,2,1.0,0.0,4.1,-37.8513,144.9586,1,0
3,4,3.0,2.0,15.4,-37.82895,145.17678,0,1
1,2,2.0,2.0,7.7,-37.8865,144.9874,0,1
1,3,2.0,2.0,14.0,-37.9055,145.1024,0,1
1,4,2.0,3.0,4.6,-37.8271,145.0243,0,1
3,2,1.0,0.0,9.2,-37.7835,144.8723,0,1
1,3,1.0,2.0,12.1,-37.9059,145.0733,1,0
3,3,2.0,2.0,19.6,-37.64463,145.04155,0,1
1,3,2.0,2.0,9.7,-37.814,145.0966,0,1
1,3,1.0,1.0,5.7,-37.7753,145.0267,0,1
1,4,2.0,2.0,9.2,-37.7843,145.0891,0,1
1,3,1.0,1.0,4.1,-37.8499,144.957,1,0
3,2,1.0,1.0,11.2,-37.6984,144.9997,0,1
1,2,1.0,0.0,1.9,-37.83423,144.95243,1,0
1,3,2.0,2.0,6.1,-37.8624,144.9768,0,1
3,2,2.0,3.0,7.8,-37.7404,144.9559,1,0
3,3,1.0,1.0,4.4,-37.7818,144.9247,1,0
3,3,2.0,2.0,20.6,-37.58242,144.93001,0,1
3,2,1.0,1.0,9.9,-37.7261,144.9336,0,1
1,4,3.0,2.0,8.0,-37.8622,144.8884,0,1
3,4,2.0,2.0,8.9,-37.74586,145.07392,1,0
3,4,2.0,2.0,11.2,-37.71979,144.92341000000005,1,0
1,3,1.0,0.0,13.1,-37.8258,145.1246,1,0
1,4,3.0,2.0,11.2,-37.8818,145.0548,1,0
3,2,1.0,3.0,7.8,-37.7505,144.9725,1,0
3,4,2.0,2.0,25.0,-37.87393,145.28858,0,1
3,3,1.0,1.0,12.9,-37.69423,144.88002,0,1
3,2,1.0,1.0,17.2,-37.80574,145.18832,0,1
3,3,1.0,2.0,14.5,-37.687,144.9084,0,1
1,3,2.0,1.0,4.5,-37.8544,145.0038,1,0
3,2,1.0,1.0,15.4,-37.84207,145.17795,0,1
3,3,2.0,2.0,17.9,-37.9583,145.06041000000005,0,1
